Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID,Forecast category,Original Traffic Source,Associated Company,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
0.0,"MyLife Advisors Division, 200/225 associates that ...",2812:54:42,,266.0,,2024-02-21 16:21,SymTrain EE name,,,,,,Sales Pipeline,13512856226,Not forecasted,Direct Traffic,Associated_a771a5a3,Deal_3d3dc242,,1.0,15000.0,,,0.0,Associated_a771a5a3,False,,,2024-01-02 16:46,,,True,0.0,True,,Deal_78b396f7,15000.0,,15000.0,,0.0,,2023-05-30 19:24,,,2024-12-18 14:33,,Closed Lost,New
6000.0,Sales following the Sandler Sales Method: 1.     B...,577:49:58,,48.0,,2023-07-17 16:40,Referral Partner,164:24:53,,,,,Sales Pipeline,13507359857,Closed won,Offline Sources,Associated_970bb80e,Deal_3d3dc242,,1.0,6000.0,,,1.0,Associated_970bb80e,True,,,2023-07-17 14:00,,2023-07-01,False,6000.0,True,2023-07-31,Deal_a4587f72,6000.0,,6000.0,168:05:27,0.0,,2023-05-30 13:34,101:11:21,,2024-12-16 14:04,,Closed Won,New
0.0,New Hiring Training and for Recruitment for 300 us...,01:40:39,,93.0,,2023-08-31 11:55,Event,256:51:44,,,,,Sales Pipeline,13506983093,Not forecasted,Offline Sources,Associated_8937bb77,Deal_3d3dc242,,1.0,90000.0,,,0.0,Associated_8937bb77,False,,,2023-07-11 16:39,,2023-07-13,True,0.0,True,2023-10-13,Deal_b99d9461,90000.0,,90000.0,485:50:16,0.0,,2023-05-30 11:52,173:05:15,,2025-02-05 13:48,1166:41:17,Closed Lost,New
0.0,,2645:57:17,,110.0,,2023-08-23 16:08,Referral Partner,,,,,,Sales Pipeline,13242199078,Not forecasted,Offline Sources,Associated_055265d0,Deal_3d3dc242,,1.0,24000.0,,,0.0,Associated_055265d0,False,,,2023-05-05 09:01,,,True,0.0,True,,Deal_4ad10d7a,24000.0,,24000.0,,0.0,,2023-05-05 10:10,,,2024-01-12 17:56,,Closed Lost,New
0.0,,503:38:37,,183.0,,2023-11-01 10:17,SymTrain EE name,,,,,,Sales Pipeline,13205430316,Not forecasted,Offline Sources,Associated_c80907b6,Deal_3d3dc242,,1.0,60000.0,,,0.0,Associated_c80907b6,False,,,,,,True,0.0,True,,Deal_dbceb4ce,60000.0,,60000.0,,0.0,,2023-05-02 09:29,,,2024-10-24 03:52,,Closed Lost,New
0.0,,2836:11:10,,118.0,,2023-08-23 16:08,PAM,,,,,,Sales Pipeline,13160765450,Not forecasted,Offline Sources,Associated_2a12844a,Deal_3d3dc242,,1.0,15000.0,,,0.0,Associated_2a12844a,False,,,2023-07-10 13:15,,,True,0.0,True,,Deal_f493fbd6,15000.0,,15000.0,,0.0,,2023-04-27 11:56,,,2024-12-18 16:47,,Closed Lost,New
0.0,,1420:40:00,,59.0,,2023-06-23 11:33,PAM,,,,,,Sales Pipeline,13134551697,Not forecasted,Offline Sources,Associated_1d9e86b3,Deal_3d3dc242,,1.0,6000.0,,,0.0,Associated_1d9e86b3,False,,,2023-05-11 12:00,,,True,0.0,True,,Deal_3da16800,6000.0,,6000.0,,0.0,,2023-04-25 10:44,,,2025-02-14 13:27,,Closed Lost,New
0.0,,00:48:29,,79.0,,2023-07-07 11:43,PAM,,,,,,Sales Pipeline,13048072971,Not forecasted,Offline Sources,Associated_a62c74cb,Deal_3d3dc242,,1.0,21000.0,,,0.0,Associated_a62c74cb,False,,,2023-05-09 15:48,,,True,0.0,True,,Deal_c92e92b4,21000.0,,21000.0,,0.0,,2023-04-18 14:41,,,2024-09-02 16:39,,Closed Lost,New
0.0,,2666:01:43,,310.0,,2024-02-15 13:44,SymTrain EE name,2449:16:18,,,,,Sales Pipeline,12927835701,Not forecasted,Offline Sources,Associated_44a7d876,Deal_b7ff96bb,,1.0,50000.0,,,0.0,Associated_44a7d876,False,,,2024-02-07 15:00,,,True,0.0,True,,Deal_df8c9427,50000.0,,50000.0,2327:53:41,0.0,,2023-04-11 11:32,,,2024-12-18 16:47,,Closed Lost,New
0.0,,1227:13:40,,264.0,,2023-12-31 11:13,SymTrain EE name,,,,,,Sales Pipeline,12925391644,Closed won,Offline Sources,Associated_4019582e,Deal_90c2529c,,1.0,0.0,,,1.0,Associated_4019582e,True,,,2024-05-30 11:47,,,False,0.0,True,,Deal_a5f59232,0.0,,0.0,,0.0,00:03:05,2023-04-11 08:19,,,2025-02-20 11:21,,Closed Won,Renewal
0.0,,,,637.0,,2025-01-06 19:32,,,,,,,Sales Pipeline,12920180250,Not forecasted,Offline Sources,Associated_995eff83,Deal_de6502bd,,1.0,0.0,,,0.0,Associated_995eff83,False,,,,,,True,0.0,True,,Deal_b52d42f4,0.0,,0.0,,0.0,3849:21:45,2023-04-10 19:38,,,2025-02-13 13:19,,Closed Lost,Renewal
112000.0,,00:00:03,,10.0,,2023-04-20 20:36,Referral Partner,,,,,,Sales Pipeline,12916835594,Closed won,Offline Sources,Associated_995eff83,Deal_bb6f872e,,1.0,112000.0,,,1.0,Associated_995eff83,True,,,2023-09-05 16:33,,2023-09-05,False,112000.0,True,2023-09-05,Deal_d694e3eb,112000.0,,112000.0,06:15:41,0.0,,2023-04-10 12:58,65:46:55,,2025-02-13 13:19,3483:29:43,Closed Won,Growth
0.0,Rogers Comm is one of LiveXchanges's supporting th...,41:15:26,,139.0,,2023-08-23 16:09,Referral Partner,,,,,,Sales Pipeline,12873538401,Not forecasted,Offline Sources,Associated_fd388839,Deal_3d3dc242,,1.0,50000.0,,,0.0,Associated_fd388839,False,,,2023-04-25 11:00,,,True,0.0,True,,Deal_92cf940a,50000.0,,50000.0,,0.0,,2023-04-06 15:37,,,2025-02-06 09:04,,Closed Lost,New
0.0,,3019:40:16,,316.0,34.0,2024-02-16 11:56,SymTrain EE name,,,,,,Sales Pipeline,12854398239,Commit,Offline Sources,Associated_5b184dcd,Deal_3d3dc242,,0.0,0.0,,,0.7,Associated_0170cd3d,False,,,2025-02-20 15:06,,2023-10-12,False,0.0,False,2024-02-01,Deal_c16f6a17,0.0,1443:22:23,0.0,164:25:20,1.0,,2023-04-05 13:35,72:23:22,,2025-02-20 15:06,,In Trial - Trial in Progress,New
30000.0,,,,374.0,,2024-04-01 14:48,SymTrain EE name,,,,,,Sales Pipeline,12705847613,Closed won,Offline Sources,,Deal_90c2529c,,1.0,30000.0,,,1.0,,True,,,2023-06-01 09:02,,,False,30000.0,True,,Deal_dde98e9d,30000.0,,30000.0,,0.0,1203:40:54,2023-03-24 11:07,,,2025-02-19 10:11,,Closed Won,Renewal
45000.0,,,,644.0,,2024-12-27 16:30,,,,,,,Sales Pipeline,12705678126,Closed won,Offline Sources,Associated_7059f1f6,Deal_3cf008ff,,1.0,45000.0,,,1.0,Associated_7059f1f6,True,,,2023-10-13 15:56,,,False,45000.0,True,,Deal_e5e7826b,45000.0,,45000.0,,0.0,3892:24:26,2023-03-24 11:00,,,2025-01-29 14:43,,Closed Won,Renewal
0.0,,,,684.0,,2025-02-05 12:06,,,,,,,Sales Pipeline,12705702960,Not forecasted,,,Deal_b7ff96bb,,1.0,0.0,,,0.0,,False,,,2023-06-15 12:45,,,True,0.0,True,,Deal_34073575,0.0,,0.0,,0.0,4561:56:14,2023-03-24 10:58,,,2025-02-05 12:08,,Closed Lost,Renewal
0.0,,,,684.0,,2025-02-05 12:06,,,,,,,Sales Pipeline,12705156417,Not forecasted,Direct Traffic,Associated_c257243e,Deal_b7ff96bb,,1.0,0.0,,,0.0,Associated_c257243e,False,,,,,,True,0.0,True,,Deal_dc73a9c8,0.0,,0.0,,0.0,4561:55:36,2023-03-24 09:59,,,2025-02-05 12:06,,Closed Lost,Renewal
0.0,,1146:34:57,,47.0,,2023-05-08 11:49,SymTrain EE name,,,,,,Sales Pipeline,12653014188,Not forecasted,Offline Sources,Associated_ef481971,Deal_b7ff96bb,,1.0,14400.0,,,0.0,Associated_ef481971,False,,,,,,True,0.0,True,,Deal_b91a93ca,14400.0,,14400.0,,0.0,,2023-03-21 16:24,,,2024-09-12 18:30,,Closed Lost,Growth
5000.0,"200 user, 4 week trial. ",1750:56:06,,745.0,1.0,2025-04-04 13:00,Social Media,,,,,,Sales Pipeline,12645534483,Pipeline,Direct Traffic,Associated_9af606ec,Deal_a360069f,,0.0,50000.0,,,0.1,Associated_9af606ec,False,,,2024-09-17 12:46,,,False,5000.0,False,,Deal_1773bedd,50000.0,,50000.0,1719:05:42,1.0,,2023-03-21 09:13,121:49:06,,2025-02-05 12:00,,BANT Deal. Pain ID'ed,New
0.0,,2569:54:20,,107.0,,2023-07-05 11:49,SymTrain EE name,,,,,,Sales Pipeline,12626572587,Not forecasted,Offline Sources,Associated_141fa164,Deal_b7ff96bb,,1.0,15000.0,,,0.0,Associated_141fa164,False,,,2023-06-15 14:09,,,True,0.0,True,,Deal_059c07a0,15000.0,,15000.0,,0.0,,2023-03-20 11:46,,,2025-02-11 04:38,,Closed Lost,Growth
12000.0,50 seat deal for their ops/trial customers. City F...,375:32:10,,144.0,,2023-08-11 14:18,Customer Referral - Other,,,,,,Sales Pipeline,14574414463,Closed won,Offline Sources,Associated_e075732e,Deal_3d3dc242,,1.0,12000.0,,,1.0,Associated_99580638,True,,,2024-08-16 15:49,,2023-08-11,False,12000.0,True,2023-08-31,Deal_0c4da90e,12000.0,,12000.0,2747:49:52,0.0,,2023-03-20 11:08,121:09:50,,2025-02-19 10:45,,Closed Won,New
0.0,,101:01:24,,590.0,,2024-10-27 15:09,,,,,,,Sales Pipeline,12579262476,Not forecasted,Offline Sources,Associated_ef481971,Deal_b7ff96bb,,1.0,0.0,,,0.0,Associated_ef481971,False,,,2023-04-12 14:22,,,True,0.0,True,,Deal_90501841,0.0,,0.0,,0.0,2139:58:57,2023-03-17 11:16,,,2024-10-27 15:10,,Closed Lost,Renewal
0.0,Looking to solidify relationship - Potential for a...,101:51:35,,691.0,,2025-02-05 12:06,,,,,,,Sales Pipeline,12578881135,Not forecasted,Offline Sources,Associated_98016eea,Deal_b7ff96bb,,1.0,0.0,,,0.0,Associated_98016eea,False,,,,,,True,0.0,True,,Deal_6dd02d66,0.0,,0.0,,0.0,4561:55:36,2023-03-17 10:29,,,2025-02-05 12:07,,Closed Lost,Renewal
0.0,"Office staff, working inside salesforce applicatio...",2185:41:25,,90.0,,2023-06-14 11:49,Event,,,,,,Sales Pipeline,12550652832,Not forecasted,Offline Sources,Associated_630b629b,Deal_3d3dc242,,1.0,30000.0,,,0.0,Associated_630b629b,False,,,2023-04-18 15:33,,,True,0.0,True,,Deal_b1b83cf6,30000.0,,30000.0,,0.0,,2023-03-15 17:07,,,2024-01-12 17:56,,Closed Lost,New
6000.0,Need additional licenses for current users - renew...,1132:59:31,,74.0,,2023-05-22 11:50,SymTrain EE name,,,,,,Sales Pipeline,12459674266,Closed won,,,Deal_b7ff96bb,,1.0,6000.0,,,1.0,,True,,,2023-04-12 14:41,,,False,6000.0,True,,Deal_16636a2c,6000.0,,6000.0,546:11:01,0.0,,2023-03-09 10:45,95:34:25,,2024-11-21 14:57,,Closed Won,Growth
0.0,For SupportU's Customer HealthLock. 200 agents to ...,180:55:24,,242.0,,2023-11-01 10:17,Event,,,,,,Sales Pipeline,12391034404,Not forecasted,Offline Sources,,Deal_3d3dc242,,1.0,48000.0,,,0.0,,False,,,2023-09-12 09:02,,,True,0.0,True,,Deal_ba452083,48000.0,,48000.0,4698:20:32,0.0,,2023-03-03 18:00,271:13:20,,2024-06-14 17:40,,Closed Lost,New
0.0,PLG Trial for their sales department to start.,,,75.0,,2023-05-15 11:50,Event,1822:34:45,,,,,Sales Pipeline,12344587778,Not forecasted,Offline Sources,Associated_02629d10,Deal_3d3dc242,,1.0,50000.0,,,0.0,Associated_02629d10,False,,,2023-09-13 09:00,,,True,0.0,True,,Deal_d57cd941,50000.0,,50000.0,,0.0,,2023-02-28 14:03,,,2024-01-25 12:38,,Closed Lost,New
0.0,"80-90 agents between 1 internal, 2 BPO partners du...",2853:02:54,,118.0,,2023-06-23 11:50,Customer Referral - Other,,,,,,Sales Pipeline,12293065119,Not forecasted,Offline Sources,Associated_25147699,Deal_3d3dc242,,1.0,30000.0,,,0.0,Associated_25147699,False,,,2023-03-16 14:54,,,True,0.0,True,,Deal_a2e13f2a,30000.0,,30000.0,,0.0,,2023-02-24 17:22,,,2024-01-12 17:56,,Closed Lost,New
0.0,Hotline and Field Support Training on difficult co...,01:35:52,,81.0,,2023-05-17 11:51,Event,,,,,,Sales Pipeline,12291872627,Not forecasted,Offline Sources,Associated_f82fc573,Deal_3d3dc242,,1.0,12000.0,,,0.0,Associated_f82fc573,False,,,2023-04-12 13:18,,,True,0.0,True,,Deal_add1b153,12000.0,,12000.0,,0.0,,2023-02-24 12:41,,,2024-01-12 17:56,,Closed Lost,New
32500.0,BPO with lots of seasonality. Start pilot with sma...,76:55:39,,111.0,,2023-06-15 11:51,Referral Partner,,,,,,Sales Pipeline,12290125701,Closed won,Direct Traffic,Associated_0172e8dc,Deal_3d3dc242,,1.0,32500.0,,,1.0,Associated_0172e8dc,True,,,2024-06-25 10:50,,,False,32500.0,True,,Deal_0172e8dc,32500.0,,32500.0,266:53:25,0.0,,2023-02-24 10:10,117:44:46,,2024-11-21 17:01,,Closed Won,New
0.0,Expanding within Optavize to show success in multi...,2351:54:19,,98.0,,2023-06-01 11:51,SymTrain EE name,,,,,,Sales Pipeline,12279252011,Not forecasted,Offline Sources,Associated_2fe60e04,Deal_b7ff96bb,,1.0,15000.0,,,0.0,Associated_2fe60e04,False,,,,,,True,0.0,True,,Deal_1ea2e453,15000.0,,15000.0,,0.0,,2023-02-23 10:38,,,2024-09-18 18:48,,Closed Lost,Growth
0.0,D2D Sales for Onboarding and coaching,18:44:03,,165.0,,2023-08-07 09:49,Referral Partner,,,,,,Sales Pipeline,12271860060,Not forecasted,Offline Sources,Associated_2e37de18,Deal_3d3dc242,,1.0,11250.0,,,0.0,Associated_2e37de18,False,,,2023-02-22 17:54,,,True,0.0,True,,Deal_b19e39b8,11250.0,,11250.0,,0.0,,2023-02-22 16:27,,,2024-01-12 17:56,,Closed Lost,New
0.0,,1821:44:36,,0.0,,2023-02-22 11:42,Event,,,,,,Sales Pipeline,12270134701,Not forecasted,Offline Sources,Associated_42a5ae54,Deal_3d3dc242,,1.0,20000.0,,,0.0,Associated_42a5ae54,False,,,,,,True,0.0,True,,Deal_d87c85fb,20000.0,,20000.0,,0.0,,2023-02-22 12:46,,,2024-01-12 17:56,,Closed Lost,New
0.0,Partner Agreement with HarborCoat to launch symtra...,814:55:23,,251.0,,2023-10-31 14:56,Referral Partner,,,,,,Sales Pipeline,12258530565,Not forecasted,Offline Sources,Associated_a03bb13b,Deal_3d3dc242,,1.0,75000.0,,,0.0,Associated_a03bb13b,False,,,2023-06-16 12:00,,,True,0.0,True,,Deal_2295808e,75000.0,,75000.0,,0.0,,2023-02-21 16:25,,,2024-01-12 17:56,,Closed Lost,New
48000.0,200 agents to support onboarding and coaching for ...,332:26:31,,115.0,,2023-06-16 11:51,Event,669:38:30,,,,,Sales Pipeline,12243057957,Closed won,Offline Sources,Associated_6d482c74,Deal_3d3dc242,,1.0,48000.0,,,1.0,Associated_6d482c74,True,,,2023-07-11 14:23,,,False,48000.0,True,,Deal_0842a193,48000.0,,48000.0,1037:58:16,0.0,,2023-02-20 12:43,74:38:49,,2024-12-27 11:09,,Closed Won,New
0.0,Pending confirmation on which LOB to start with du...,1941:47:46,,689.0,,2025-01-06 21:52,SymTrain EE name,,,,,,Sales Pipeline,12205858729,Not forecasted,Offline Sources,Associated_e8b683a8,Deal_3d3dc242,,1.0,75000.0,,,0.0,Associated_e8b683a8,False,,,2024-02-21 09:53,,,True,0.0,True,,Deal_dc7cbe3a,75000.0,,75000.0,,0.0,,2023-02-17 12:43,13468:00:38,,2025-01-06 21:53,,Closed Lost,New
0.0,Renewal,,,718.0,,2025-02-05 12:07,SymTrain EE name,,,,,,Sales Pipeline,12205687198,Closed won,Offline Sources,Associated_133e939d,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_133e939d,True,,,2024-12-11 13:00,,,False,0.0,True,,Deal_eaab5b83,0.0,,0.0,117:23:12,0.0,4561:56:46,2023-02-17 12:27,,,2025-02-05 12:07,,Closed Won,Renewal
15000.0,Sales Prep Training,21:51:54,,176.0,,2023-08-11 20:18,Event,672:06:51,,,,,Sales Pipeline,12191175776,Closed won,Offline Sources,Associated_60459aba,Deal_3d3dc242,,1.0,15000.0,,,1.0,Associated_60459aba,True,,,2024-07-01 12:04,,2023-05-01,False,15000.0,True,2023-07-31,Deal_4a318950,15000.0,,15000.0,1692:08:39,0.0,,2023-02-16 14:48,21:29:21,,2024-12-23 10:25,,Closed Won,New
0.0,"improve retention metrics
",1431:29:23,,372.0,,2024-02-21 15:36,Event,1038:46:11,,,,,Sales Pipeline,12152008989,Not forecasted,Offline Sources,,Deal_3d3dc242,,1.0,80940.0,,,0.0,,False,,,2024-10-22 11:00,,2024-01-01,True,0.0,True,2024-02-29,Deal_162099a1,80940.0,167:28:13,80940.0,656:05:12,0.0,,2023-02-14 07:23,22:14:21,,2025-02-03 12:56,,Closed Lost,New
0.0,PLG for their customer service reps who supports p...,743:34:27,,95.0,,2023-05-17 11:52,Event,1560:17:00,,,,,Sales Pipeline,12103623186,Not forecasted,Offline Sources,Associated_ad870001,Deal_3d3dc242,,1.0,20000.0,,,0.0,Associated_ad870001,False,,,2023-05-09 15:46,,,True,0.0,True,,Deal_8514dc8e,20000.0,,20000.0,,0.0,,2023-02-10 12:44,,,2024-01-12 17:56,,Closed Lost,New
12000.0,"230304 JWM - Starting with small group again. 
230...",117:32:15,,49.0,,2023-03-31 13:23,Event,,,,,,Sales Pipeline,12091214396,Closed won,Offline Sources,Associated_50618d32,Deal_a360069f,,1.0,12000.0,,,1.0,Associated_50618d32,True,,,2023-06-12 09:13,,,False,12000.0,True,,Deal_4ec4c18f,12000.0,,12000.0,458:35:23,0.0,,2023-02-09 16:45,718:28:02,,2025-02-13 14:21,,Closed Won,New
0.0,,3567:44:09,,148.0,,2023-07-07 11:52,SymTrain EE name,,,,,,Sales Pipeline,12074424995,Not forecasted,Offline Sources,Associated_95fba57c,Deal_3d3dc242,,1.0,50000.0,,,0.0,Associated_95fba57c,False,,,2023-03-15 16:39,,,True,0.0,True,,Deal_6e56cb59,50000.0,,50000.0,,0.0,,2023-02-08 20:36,,,2024-11-11 12:51,,Closed Lost,New
0.0,,21:48:46,,0.0,,2023-02-07 10:54,Search,,,,,,Sales Pipeline,12038760465,Not forecasted,Direct Traffic,Associated_75707cf3,Deal_3d3dc242,,1.0,25000.0,,,0.0,Associated_75707cf3,False,,,2023-02-07 11:42,,,True,0.0,True,,Deal_7a8944e3,25000.0,,25000.0,,0.0,,2023-02-06 12:48,,,2024-01-12 17:56,,Closed Lost,New
72000.0,Trial is Coaching Use Case for their Collections a...,915:15:31,,96.0,,2023-05-10 11:55,Search,436:09:41,,,,,Sales Pipeline,12002788421,Closed won,Organic Search,Associated_bcd8dc22,Deal_3d3dc242,,1.0,72000.0,,,1.0,Associated_bcd8dc22,True,,,2023-07-26 09:11,,,False,72000.0,True,,Deal_cd713c22,72000.0,,72000.0,551:12:11,0.0,,2023-02-03 09:04,64:10:58,,2025-01-30 14:04,,Closed Won,New
15400.0,Renewal of the 2023 unlimited license model,3337:02:30,,292.0,,2023-11-21 15:33,SymTrain EE name,90:15:18,,,,,Sales Pipeline,11993267974,Closed won,Offline Sources,Associated_4019582e,Deal_de6502bd,,1.0,15400.0,,,1.0,Associated_4019582e,True,,,2024-05-30 11:47,,,False,15400.0,True,,Deal_5963c156,15400.0,,15400.0,697:07:05,0.0,,2023-02-02 12:19,526:58:11,,2025-02-20 11:21,,Closed Won,Growth
21000.0,Opening new site and will have 50 agents to start ...,3089:26:41,,344.0,,2024-01-04 10:18,Referral Partner,3309:12:21,,,,,Sales Pipeline,11834219135,Closed won,Offline Sources,Associated_cce6af0b,Deal_3d3dc242,,1.0,21000.0,,,1.0,Associated_cce6af0b,True,,,2024-06-25 17:03,,2023-06-30,False,21000.0,True,2023-12-31,Deal_2744e58b,21000.0,,21000.0,680:45:35,0.0,,2023-01-24 13:42,00:49:32,,2025-01-03 14:04,2850:59:13,Closed Won,New
0.0,,1101:09:41,,105.0,,2023-05-04 11:56,Event,1419:07:11,,,,,Sales Pipeline,11764517718,Not forecasted,Offline Sources,Associated_84a2c5e0,Deal_bb6f872e,,1.0,7500.0,,,0.0,Associated_84a2c5e0,False,,,2023-01-19 10:27,,,True,0.0,True,,Deal_a1f0b1cd,7500.0,,7500.0,,0.0,,2023-01-19 10:26,,,2024-01-12 17:56,,Closed Lost,New
0.0,,625:21:32,,75.0,,2023-04-04 11:56,Referral Partner,701:16:01,,,,,Sales Pipeline,11764516988,Not forecasted,Offline Sources,Associated_da05dcf2,Deal_bb6f872e,,1.0,8000.0,,,0.0,Associated_da05dcf2,False,,,2023-03-14 11:30,,,True,0.0,True,,Deal_a2e8de16,8000.0,,8000.0,,0.0,,2023-01-19 10:21,,,2024-01-12 17:56,,Closed Lost,New
0.0,TBD: Pending initial customer.,72:24:16,,439.0,,2024-04-02 11:45,Referral Partner,,,,,2571:59:36,Sales Pipeline,11764379525,Not forecasted,Offline Sources,Associated_d82a09b2,Deal_3d3dc242,,1.0,50000.0,,,0.0,Associated_d82a09b2,False,,,2024-04-18 14:01,,,True,0.0,True,,Deal_58892126,50000.0,,50000.0,618:56:45,0.0,,2023-01-19 10:16,527:56:46,,2024-12-23 09:57,,Closed Lost,New
0.0,"trial with higher level sales
",4998:14:45,,434.0,,2024-03-21 18:12,Referral Partner,3709:21:50,,,,,Sales Pipeline,11665797173,Not forecasted,Offline Sources,Associated_c45d1d2d,Deal_3d3dc242,,1.0,100000.0,,,0.0,Associated_c45d1d2d,False,,,2024-02-27 11:42,,,True,0.0,True,,Deal_7d15a2e7,100000.0,,100000.0,837:52:05,0.0,,2023-01-11 18:40,250:47:24,,2025-02-04 15:39,,Closed Lost,New
0.0,,917:20:26,,37.0,,2023-02-16 10:57,SymTrain EE name,,,,,,Sales Pipeline,11636340366,Not forecasted,Offline Sources,Associated_d2b9e537,Deal_3d3dc242,,1.0,20000.0,,,0.0,Associated_d2b9e537,False,,,,,,True,0.0,True,,Deal_c990ec1c,20000.0,,20000.0,,0.0,,2023-01-09 13:15,,,2025-02-13 13:25,,Closed Lost,New
,,595:51:01,,24.0,,2023-02-03 10:57,PAM,,,,,,Sales Pipeline,11636340280,Not forecasted,Offline Sources,Associated_4e50373d,Deal_3d3dc242,,1.0,,,,0.0,Associated_4e50373d,False,,,,,,True,,True,,Deal_3d2b3bd0,,,,,0.0,,2023-01-09 13:15,,,2024-01-12 17:56,,Closed Lost,New
0.0,CLRU: Central Loss Reporting Unit,2157:25:01,,763.0,,2025-02-05 11:56,PAM,11090:37:07,,,,,Sales Pipeline,11579853598,Not forecasted,Offline Sources,Associated_6e310aa8,Deal_3d3dc242,,1.0,0.0,,,0.0,Associated_6e310aa8,False,,,2025-01-14 15:17,,2023-09-25,True,0.0,True,2024-02-29,Deal_9b721aaf,0.0,117:44:21,0.0,1879:53:43,0.0,,2023-01-04 11:51,27:14:27,,2025-02-05 11:57,544:29:48,Closed Lost,New
0.0,7/7: TBD on Use Case ,7385:29:43,,562.0,,2024-07-19 09:38,PAM,,,,,,Sales Pipeline,11570483865,Not forecasted,Direct Traffic,Associated_0838bbee,Deal_a360069f,,1.0,50000.0,,,0.0,Associated_0838bbee,False,,,2023-12-12 14:04,,,True,0.0,True,,Deal_d60a2314,50000.0,,50000.0,,0.0,,2023-01-03 18:08,6117:00:14,,2025-02-11 04:44,,Closed Lost,New
0.0,"Small, large vid library logistics
",,,84.0,,2023-03-06 10:58,SymTrain EE name,,2023-02-01,,,,Sales Pipeline,11311077008,Not forecasted,Organic Search,Associated_abff79b0,Deal_a360069f,,1.0,5000.0,,,0.0,Associated_abff79b0,False,,,2023-02-09 14:45,12.0,,True,0.0,True,,Deal_6cb3f3b9,5000.0,,5000.0,2033:23:43,0.0,,2022-12-11 15:49,,,2024-01-12 17:56,,Closed Lost,New
0.0,Deal is with HCL. They have a large teamin GC doin...,,,241.0,,2023-08-09 16:33,SymTrain EE name,,,,,,Sales Pipeline,11310773651,Not forecasted,Offline Sources,Associated_e572ad43,Deal_3d3dc242,,1.0,30000.0,,,0.0,Associated_e572ad43,False,,,2023-03-28 17:26,12.0,,True,0.0,True,,Deal_bf2dde3c,30000.0,,30000.0,,0.0,,2022-12-11 14:46,3751:10:17,,2024-12-18 14:33,,Closed Lost,New
60000.0,Preventative Maintenance Onboarding ,,,109.0,,2023-03-31 11:58,PAM,,,,,,Sales Pipeline,11310201388,Closed won,Offline Sources,Associated_d413221b,Deal_3d3dc242,,1.0,60000.0,,,1.0,Associated_e850070b,True,,,2024-02-01 14:41,,,False,60000.0,True,,Deal_c120056e,60000.0,,60000.0,2443:57:26,0.0,,2022-12-11 14:24,,,2024-12-16 13:55,,Closed Won,New
0.0,,3196:26:09,,133.0,,2023-03-23 11:59,Event,,,,,,Sales Pipeline,10881745185,Not forecasted,Direct Traffic,Associated_b73c74da,Deal_bb6f872e,,1.0,10000.0,,,0.0,Associated_b73c74da,False,,,,,,True,0.0,True,,Deal_6e0cc3fe,10000.0,,10000.0,,0.0,,2022-11-10 07:49,,,2024-01-12 17:56,,Closed Lost,New
0.0,,1802:38:55,,75.0,,2023-01-24 10:59,Event,,,,,,Sales Pipeline,10881745030,Not forecasted,Offline Sources,Associated_f742a7ef,Deal_bb6f872e,,1.0,10000.0,,,0.0,Associated_f742a7ef,False,,,,,,True,0.0,True,,Deal_36a2e9ae,10000.0,,10000.0,,0.0,,2022-11-10 07:48,,,2024-12-18 14:33,,Closed Lost,New
0.0,,2189:28:05,,91.0,,2023-02-09 10:59,SymTrain EE name,,,,,,Sales Pipeline,10881763501,Not forecasted,Offline Sources,Associated_d8c3b09f,Deal_bb6f872e,,1.0,30000.0,,,0.0,Associated_d8c3b09f,False,,,,,,True,0.0,True,,Deal_dc15019c,30000.0,,30000.0,,0.0,,2022-11-10 07:45,,,2024-12-18 13:23,,Closed Lost,New
